"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72793024233","2017-12-23T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.40","18","30","0.00",,,,"61","30.43","CLR:00","29.93","10.00","26","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/23/17 23:53:02 METAR KSEA 240753Z 02006KT 10SM CLR M01/M08 A3040 RMK AO2 SLP305 T10111078 400331017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-23T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"23","34","65","30.45","29.95","29","11.7","0","-6.2","31","38","29","020","24","0.00","0","0.0","010","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75824 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F):38 24 HR MAX TEMP TIME (LST):1523 24 HR MIN TEMP (F):29 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE(D):29.946 MINIMUM SEA LEVEL PRESSURE:30.34 TIME OF OCCURRENCE:0016 PEAK WIND SPEED (MPH):24  PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):0250  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG): 10 FASTEST 2MIN TIME (LST):0322 AVERAGE WIND SPEED (MPH):11.7 24 HR AVG TEMP (F):34 DEPART FROM NORMAL:  -6 HEATING DEGREE DAYS: 31 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 38 LATEST NIGHT MIN TEMP(1900-0800 LST):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0755","1622",,"2007-05-17"
"72793024233","2017-12-24T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.39","16","32","0.00",,"+0.02","8","52","30.42","CLR:00","29.92","10.00","27","070",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/24/17 00:53:02 METAR KSEA 240853Z 07011KT 10SM CLR 00/M09 A3039 RMK AO2 SLP301 T00001089 58007 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","16","32","0.00",,,,"52","30.40","FEW:02 200","29.90","10.00","27","060",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/24/17 01:53:02 METAR KSEA 240953Z 06008KT 10SM FEW200 00/M09 A3037 RMK AO2 SLP295 T00001089 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","14","32","0.00",,,,"47","30.39","SCT:04 210","29.89","10.00","26","070",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/24/17 02:53:02 METAR KSEA 241053Z 07008KT 10SM SCT210 00/M10 A3036 RMK AO2 SLP290 T00001100 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","14","32","0.00",,"+0.06","8","47","30.36","BKN:07 210","29.86","10.00","26","060",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/24/17 03:53:02 METAR KSEA 241153Z 06008KT 10SM BKN210 00/M10 A3033 RMK AO2 SLP281 T00001100 10006 21022 58020 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","32",,,"+0.06","8","47","30.36",,"29.84","9.94","26","060",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32966 00608 10000 21100 30106 40281 58020 91153 333 10033 21022 555 92412=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","13","32","0.00",,,,"45","30.33","OVC:08 160","29.83","10.00","26","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/24/17 04:53:02 METAR KSEA 241253Z 06007KT 10SM OVC160 00/M11 A3030 RMK AO2 SLP270 T00001106 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","15","32","0.00",,,,"50","30.30","OVC:08 170","29.80","10.00","27","050",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/24/17 05:53:02 METAR KSEA 241353Z 05010KT 10SM OVC170 00/M09 A3027 RMK AO2 SLP261 T00001094 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","13","33","0.00",,"+0.08","6","43","30.27","BKN:07 180","29.78","10.00","27","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10512/24/17 06:53:02 METAR KSEA 241453Z 05009KT 10SM BKN180 01/M11 A3025 RMK AO2 SLP252 T00061106 56028 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","12","35","0.00",,,,"38","30.28","FEW:02 100 OVC:08 160","29.78","10.00","28","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10612/24/17 07:53:02 METAR KSEA 241553Z 11004KT 10SM FEW100 OVC160 02/M11 A3025 RMK AO2 SLP253 T00171111 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","10","35","0.00",,,,"35","30.27","FEW:02 90 OVC:08 150","29.77","10.00","27","100",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10612/24/17 08:53:02 METAR KSEA 241653Z 10009KT 10SM FEW090 OVC150 02/M12 A3024 RMK AO2 SLP250 T00171122 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","9","36","0.00",,"+0.00","5","32","30.27","FEW:02 80 OVC:08 140","29.77","10.00","28","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12412/24/17 09:53:02 METAR KSEA 241753Z 12006KT 10SM FEW080 OVC140 02/M13 A3024 RMK AO2 SLP252 T00221128 10022 20000 55000 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9","36",,,"+0.00","5","32","30.27","74","29.75","9.94","28","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32866 81206 10022 21128 30076 40252 55000 91753 333 10022 20000 555 92418=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","10","37","0.00",,,,"33","30.26","SCT:04 120 OVC:08 140","29.76","10.00","29","120",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10612/24/17 10:53:02 METAR KSEA 241853Z 12011KT 10SM SCT120 OVC140 03/M12 A3023 RMK AO2 SLP246 T00281122 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","9","38","0.00",,,,"30","30.24","OVC:08 110","29.74","10.00","29","120",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/24/17 11:53:02 METAR KSEA 241953Z 12009KT 10SM OVC110 03/M13 A3021 RMK AO2 SLP240 T00331128 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","10","38","0.00",,"+0.05","6","31","30.23","FEW:02 30 OVC:08 90","29.73","10.00","29","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/24/17 12:53:02 METAR KSEA 242053Z 12008KT 10SM FEW030 OVC090 03/M12 A3020 RMK AO2 SLP236 T00331122 56016 (LZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","11","37","0.00",,,,"34","30.22","BKN:07 50 OVC:08 75","29.72","10.00","29","140",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10612/24/17 13:53:02 METAR KSEA 242153Z 14009KT 10SM BKN050 OVC075 03/M12 A3019 RMK AO2 SLP233 T00281117 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T14:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","12","37",,"-SN:03 |SN |",,,"35",,"OVC:08 26","29.73","7.00","29","110",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/24/17 14:51:02 SPECI KSEA 242251Z 11008KT 7SM -SN OVC026 03/M11 A3020 RMK AO2 SNB48 P0000 FIBI (TL)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","13","37","T","-SN:03 |SN |",,,"37","30.23","OVC:08 26","29.73","6.00","29","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11412/24/17 14:53:02 METAR KSEA 242253Z 12007KT 6SM -SN OVC026 03/M11 A3020 RMK AO2 SNB48 SLP236 P0000 T00281106 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T15:47:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","25","34","T","-SN:03 |SN |",,,"70",,"OVC:08 24","29.73","2.00","31","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09112/24/17 15:47:02 SPECI KSEA 242347Z 10008KT 2SM -SN OVC024 01/M04 A3020 RMK AO2 P0000 (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","26","32","T","-SN:03 |SN |","-0.01","0","79","30.23","OVC:08 20","29.73","2.00","30","110",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15012/24/17 15:53:02 METAR KSEA 242353Z 11009KT 2SM R16L/6000VP6000FT -SN OVC020 00/M03 A3020 RMK AO2 SLP236 P0000 60000 T00001033 10033 20000 50003 (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T15:59:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","27","32","T","-SN:03 |SN |",,,"82",,"OVC:08 18","29.73","0.75","30","100",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12112/24/17 15:59:02 SPECI KSEA 242359Z 10011KT 3/4SM R16L/5500VP6000FT -SN OVC018 00/M03 A3020 RMK AO2 P0000 T00001028 (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26","32",,,"0.01","9","79","30.23","26","29.72","1.99","30","110",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272793 11532 81109 10000 21033 30063 40236 50003 69901 771// 92353 333 10033 21021 555 92500=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T16:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","28","31","0.02","-SN:03 BR:1 |SN |",,,"89",,"OVC:08 14","29.73","0.75","30","110",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11912/24/17 16:14:01 SPECI KSEA 250014Z 11012KT 3/4SM R16L/5000V5500FT -SN BR OVC014 M01/M02 A3020 RMK AO2 P0002 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","28","31","0.06","-SN:03 BR:1 |SN |",,,"89","30.21","VV:09 14","29.71","1.00","30","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12412/24/17 16:53:01 METAR KSEA 250053Z 10008KT 1SM R16L/6000VP6000FT -SN BR VV014 M01/M02 A3018 RMK AO2 SLP231 P0006 T10061022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T17:02:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","28","31","T","-SN:03 BR:1 |SN |",,,"89",,"VV:09 15","29.71","1.00","30","090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11212/24/17 17:02:01 SPECI KSEA 250102Z 09008KT 1SM R16L/P6000FT -SN BR VV015 M01/M02 A3018 RMK AO2 P0000 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T17:25:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","28","31","0.02","-SN:03 BR:1 |SN |",,,"89",,"FEW:02 4 OVC:08 21","29.70","1.00","30","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12012/24/17 17:25:01 SPECI KSEA 250125Z 09010KT 1SM R16L/P6000FT -SN BR FEW004 OVC021 M01/M02 A3017 RMK AO2 P0002 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","28","31","0.03","-SN:03 BR:1 |SN |",,,"89","30.20","FEW:02 4 SCT:04 14 OVC:08 28","29.70","1.00","30","070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13412/24/17 17:53:01 METAR KSEA 250153Z 07006KT 1SM R16L/P6000FT -SN BR FEW004 SCT014 OVC028 M01/M02 A3017 RMK AO2 SLP227 P0003 T10061022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T18:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","28","31","0.01","-SN:03 BR:1 |SN |",,,"89",,"BKN:07 12 OVC:08 17","29.70","1.00","30","070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12012/24/17 18:17:01 SPECI KSEA 250217Z 07007KT 1SM R16L/P6000FT -SN BR BKN012 OVC017 M01/M02 A3017 RMK AO2 P0001 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T18:20:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","28","31","0.01","-SN:03 BR:1 |SN |",,,"89",,"SCT:04 11 OVC:08 16","29.69","1.00","30","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12012/24/17 18:20:01 SPECI KSEA 250220Z 06007KT 1SM R16L/P6000FT -SN BR SCT011 OVC016 M01/M02 A3016 RMK AO2 P0001 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T18:48:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","28","30","0.02","-SN:03 BR:1 |SN |",,,"93",,"BKN:07 18 OVC:08 31","29.69","2.00","29","060",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09712/24/17 18:48:02 SPECI KSEA 250248Z 06010KT 2SM -SN BR BKN018 OVC031 M01/M02 A3016 RMK AO2 P0002","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","28","31","0.02","-SN:03 BR:1 |SN |","+0.04","6","89","30.19","BKN:07 18 OVC:08 31","29.69","2.00","30","060",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12612/24/17 18:53:02 METAR KSEA 250253Z 06010KT 2SM -SN BR BKN018 OVC031 M01/M02 A3016 RMK AO2 SLP224 P0002 60011 T10061022 56012","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T19:29:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","28","31","T","-SN:03 BR:1 |SN |",,,"89",,"OVC:08 28","29.67","5.00","30","060",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/24/17 19:29:02 SPECI KSEA 250329Z 06008KT 5SM -SN BR OVC028 M01/M02 A3014 RMK AO2 P0000 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","28","31","0.01","-SN:03 BR:1 |SN |",,,"89","30.17","OVC:08 24","29.67","3.00","30","050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/24/17 19:53:02 METAR KSEA 250353Z 05006KT 3SM -SN BR OVC024 M01/M02 A3014 RMK AO2 SLP218 P0001 T10061022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T20:09:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","28","31","T","-SN:03 BR:1 |SN |",,,"89",,"OVC:08 22","29.67","2.00","30","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/24/17 20:09:02 SPECI KSEA 250409Z 04005KT 2SM -SN BR OVC022 M01/M02 A3014 RMK AO2 P0000 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T20:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","28","31","T","-SN:03 BR:1 |SN |",,,"89",,"OVC:08 22","29.67","5.00","30","080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/24/17 20:14:02 SPECI KSEA 250414Z 08004KT 5SM -SN BR OVC022 M01/M02 A3014 RMK AO2 P0000 T10061022","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","28","31","T","-SN:03 BR:1 |SN |",,,"89","30.17","BKN:07 17 OVC:08 35","29.67","3.00","30","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11412/24/17 20:53:02 METAR KSEA 250453Z 04006KT 3SM -SN BR BKN017 OVC035 M01/M02 A3014 RMK AO2 SLP217 P0000 T10061022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","29","31","T","BR:1 ||","+0.01","5","92","30.18","OVC:08 15","29.68","3.00","30","080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13912/24/17 21:53:02 METAR KSEA 250553Z 08007KT 3SM BR OVC015 M01/M02 A3015 RMK AO2 SNE45 SLP219 P0000 60012 4/002 T10061017 10000 21006 55005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29","31",,,"+0.01","5","92","30.18","15","29.67","2.98","30","080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09872793 11448 80807 11006 21017 30046 40219 55005 60031 710// 90553 333 10006 21022 4/005 555 92506=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T22:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","29","32","T","-SN:03 BR:1 |SN |",,,"88",,"FEW:02 5 OVC:08 17","29.68","1.50","31","080",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11612/24/17 22:43:02 SPECI KSEA 250643Z 08006KT 1 1/2SM -SN BR FEW005 OVC017 00/M02 A3015 RMK AO2 SNB38 P0000 T00001017","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-24T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","29","32","T","-SN:03 BR:1 |SN |",,,"88","30.18","FEW:02 5 OVC:08 17","29.68","1.50","31","090",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12312/24/17 22:53:02 METAR KSEA 250653Z 09006KT 1 1/2SM -SN BR FEW005 OVC017 00/M02 A3015 RMK AO2 SNB38 SLP221 P0000 T00001017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
