"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","CANCELLED","DIVERTED","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",11292,1129202,30325,"DEN","Denver, CO","1440","1439",-1.00,0.00,0.00,0.00,0.00,98.00,836.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",11292,1129202,30325,"DEN","Denver, CO","0630","0635",5.00,5.00,0.00,0.00,0.00,101.00,836.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",12889,1288903,32211,"LAS","Las Vegas, NV","1050","1050",0.00,0.00,0.00,0.00,0.00,107.00,806.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",12889,1288903,32211,"LAS","Las Vegas, NV","1710","1842",92.00,92.00,1.00,0.00,0.00,106.00,806.00,3.00,0.00,0.00,0.00,73.00,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",13796,1379608,32457,"OAK","Oakland, CA","0735","0730",-5.00,0.00,0.00,0.00,0.00,101.00,723.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",13796,1379608,32457,"OAK","Oakland, CA","1300","1256",-4.00,0.00,0.00,0.00,0.00,106.00,723.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",13796,1379608,32457,"OAK","Oakland, CA","1705","1704",-1.00,0.00,0.00,0.00,0.00,101.00,723.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",13796,1379608,32457,"OAK","Oakland, CA","0500","0458",-2.00,0.00,0.00,0.00,0.00,98.00,723.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",14107,1410702,30466,"PHX","Phoenix, AZ","1515","1524",9.00,9.00,0.00,0.00,0.00,125.00,1020.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",14831,1483106,32457,"SJC","San Jose, CA","1930","1926",-4.00,0.00,0.00,0.00,0.00,102.00,742.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",14893,1489302,33192,"SMF","Sacramento, CA","2000","2013",13.00,13.00,0.00,0.00,0.00,83.00,649.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",11884,1188402,31884,"GEG","Spokane, WA",14893,1489302,33192,"SMF","Sacramento, CA","0720","0716",-4.00,0.00,0.00,0.00,0.00,87.00,649.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",11884,1188402,31884,"GEG","Spokane, WA","1935","2009",34.00,34.00,1.00,0.00,0.00,117.00,806.00,3.00,0.00,0.00,0.00,21.00,
2018,4,11,16,5,2018-11-16,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",11884,1188402,31884,"GEG","Spokane, WA","1340","1346",6.00,6.00,0.00,0.00,0.00,118.00,806.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","2050","2149",59.00,59.00,1.00,0.00,0.00,128.00,867.00,19.00,0.00,0.00,0.00,27.00,
2018,4,11,16,5,2018-11-16,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","0705","0711",6.00,6.00,0.00,0.00,0.00,132.00,867.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","1435","1451",16.00,16.00,1.00,0.00,0.00,133.00,867.00,9.00,0.00,0.00,0.00,6.00,
2018,4,11,16,5,2018-11-16,"WN",13198,1319801,33198,"MCI","Kansas City, MO",14747,1474703,30559,"SEA","Seattle, WA","1050","1110",20.00,20.00,1.00,0.00,0.00,228.00,1489.00,16.00,0.00,0.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",13232,1323202,30977,"MDW","Chicago, IL",14747,1474703,30559,"SEA","Seattle, WA","2015","2117",62.00,62.00,1.00,0.00,0.00,249.00,1733.00,43.00,0.00,0.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",13232,1323202,30977,"MDW","Chicago, IL",14747,1474703,30559,"SEA","Seattle, WA","0810","0829",19.00,19.00,1.00,0.00,0.00,274.00,1733.00,0.00,0.00,11.00,0.00,19.00,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",11884,1188402,31884,"GEG","Spokane, WA","1025","1026",1.00,1.00,0.00,0.00,0.00,96.00,723.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",11884,1188402,31884,"GEG","Spokane, WA","2205","2236",31.00,31.00,1.00,0.00,0.00,98.00,723.00,3.00,0.00,0.00,0.00,19.00,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",11884,1188402,31884,"GEG","Spokane, WA","1735","1747",12.00,12.00,0.00,0.00,0.00,98.00,723.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",11884,1188402,31884,"GEG","Spokane, WA","1445","1613",88.00,88.00,1.00,0.00,0.00,97.00,723.00,31.00,0.00,0.00,0.00,57.00,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1220","1427",127.00,127.00,1.00,0.00,0.00,95.00,672.00,0.00,0.00,140.00,0.00,2.00,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","2325","2323",-2.00,0.00,0.00,0.00,0.00,96.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1025","1021",-4.00,0.00,0.00,0.00,0.00,98.00,672.00,0.00,0.00,26.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","2040","2051",11.00,11.00,0.00,0.00,0.00,95.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","2205","2242",37.00,37.00,1.00,0.00,0.00,94.00,672.00,0.00,0.00,0.00,0.00,27.00,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","0645","0644",-1.00,0.00,0.00,0.00,0.00,107.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1720","1750",30.00,30.00,1.00,0.00,0.00,98.00,672.00,11.00,0.00,10.00,0.00,19.00,
2018,4,11,16,5,2018-11-16,"WN",14107,1410702,30466,"PHX","Phoenix, AZ",11884,1188402,31884,"GEG","Spokane, WA","1200","1202",2.00,2.00,0.00,0.00,0.00,139.00,1020.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","1155","1212",17.00,17.00,1.00,0.00,0.00,169.00,1107.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","2200","2159",-1.00,0.00,0.00,0.00,0.00,158.00,1107.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","1645","1651",6.00,6.00,0.00,0.00,0.00,161.00,1107.00,6.00,0.00,9.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","0800","0808",8.00,8.00,0.00,0.00,0.00,157.00,1107.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14679,1467903,33570,"SAN","San Diego, CA",14747,1474703,30559,"SEA","Seattle, WA","1310","1332",22.00,22.00,1.00,0.00,0.00,150.00,1050.00,0.00,0.00,16.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",10821,1082106,30852,"BWI","Baltimore, MD","1345","1452",67.00,67.00,1.00,0.00,0.00,250.00,2335.00,9.00,0.00,0.00,0.00,39.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",11259,1125903,30194,"DAL","Dallas, TX","1455","1511",16.00,16.00,1.00,0.00,0.00,201.00,1670.00,4.00,0.00,0.00,0.00,11.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",11292,1129202,30325,"DEN","Denver, CO","1945","2004",19.00,19.00,1.00,0.00,0.00,121.00,1024.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",11292,1129202,30325,"DEN","Denver, CO","1030","1027",-3.00,0.00,0.00,0.00,0.00,120.00,1024.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",11292,1129202,30325,"DEN","Denver, CO","1605","1656",51.00,51.00,1.00,0.00,0.00,121.00,1024.00,7.00,0.00,0.00,0.00,27.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",11292,1129202,30325,"DEN","Denver, CO","0550","0548",-2.00,0.00,0.00,0.00,0.00,122.00,1024.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","0600","0620",20.00,20.00,1.00,0.00,0.00,113.00,867.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","2140","2216",36.00,36.00,1.00,0.00,0.00,114.00,867.00,0.00,0.00,0.00,0.00,17.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","1130","1205",35.00,35.00,1.00,0.00,0.00,118.00,867.00,5.00,0.00,34.00,0.00,30.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13198,1319801,33198,"MCI","Kansas City, MO","1530","1550",20.00,20.00,1.00,0.00,0.00,157.00,1489.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13232,1323202,30977,"MDW","Chicago, IL","1510","1716",126.00,126.00,1.00,0.00,0.00,200.00,1733.00,15.00,0.00,5.00,0.00,111.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13232,1323202,30977,"MDW","Chicago, IL","0715","0721",6.00,6.00,0.00,0.00,0.00,197.00,1733.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","1350","1403",13.00,13.00,0.00,0.00,0.00,96.00,672.00,0.00,0.00,27.00,0.00,13.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","0635","0629",-6.00,0.00,0.00,0.00,0.00,114.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","0500","0501",1.00,1.00,0.00,0.00,0.00,94.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","1700","1745",45.00,45.00,1.00,0.00,0.00,97.00,672.00,10.00,0.00,0.00,0.00,34.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","0805","0801",-4.00,0.00,0.00,0.00,0.00,98.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","2320","2321",1.00,1.00,0.00,0.00,0.00,94.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","1055","1100",5.00,5.00,0.00,0.00,0.00,98.00,672.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14107,1410702,30466,"PHX","Phoenix, AZ","1755","1814",19.00,19.00,1.00,0.00,0.00,139.00,1107.00,4.00,0.00,23.00,0.00,15.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14107,1410702,30466,"PHX","Phoenix, AZ","1500","1734",154.00,154.00,1.00,0.00,0.00,136.00,1107.00,12.00,0.00,0.00,0.00,139.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14107,1410702,30466,"PHX","Phoenix, AZ","0500","0506",6.00,6.00,0.00,0.00,0.00,139.00,1107.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14107,1410702,30466,"PHX","Phoenix, AZ","0720","0722",2.00,2.00,0.00,0.00,0.00,137.00,1107.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14679,1467903,33570,"SAN","San Diego, CA","1645","1713",28.00,28.00,1.00,0.00,0.00,132.00,1050.00,8.00,0.00,0.00,0.00,11.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14831,1483106,32457,"SJC","San Jose, CA","1230","1259",29.00,29.00,1.00,0.00,0.00,102.00,696.00,0.00,0.00,0.00,0.00,28.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14831,1483106,32457,"SJC","San Jose, CA","0700","0657",-3.00,0.00,0.00,0.00,0.00,98.00,696.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14831,1483106,32457,"SJC","San Jose, CA","1725","1812",47.00,47.00,1.00,0.00,0.00,98.00,696.00,7.00,0.00,10.00,0.00,40.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14831,1483106,32457,"SJC","San Jose, CA","2000","2037",37.00,37.00,1.00,0.00,0.00,100.00,696.00,0.00,0.00,0.00,0.00,22.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14893,1489302,33192,"SMF","Sacramento, CA","1320","1342",22.00,22.00,1.00,0.00,0.00,81.00,605.00,0.00,0.00,36.00,0.00,22.00,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14893,1489302,33192,"SMF","Sacramento, CA","0945","0945",0.00,0.00,0.00,0.00,0.00,79.00,605.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14893,1489302,33192,"SMF","Sacramento, CA","1935","1951",16.00,16.00,1.00,0.00,0.00,79.00,605.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",14893,1489302,33192,"SMF","Sacramento, CA","0535","0535",0.00,0.00,0.00,0.00,0.00,82.00,605.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14747,1474703,30559,"SEA","Seattle, WA",15016,1501606,31123,"STL","St. Louis, MO","0940","0957",17.00,17.00,1.00,0.00,0.00,192.00,1709.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14831,1483106,32457,"SJC","San Jose, CA",11884,1188402,31884,"GEG","Spokane, WA","1900","1942",42.00,42.00,1.00,0.00,0.00,106.00,742.00,5.00,0.00,0.00,0.00,36.00,
2018,4,11,16,5,2018-11-16,"WN",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","1225","1408",103.00,103.00,1.00,0.00,0.00,106.00,696.00,0.00,0.00,111.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","2240","2323",43.00,43.00,1.00,0.00,0.00,101.00,696.00,34.00,0.00,0.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","1850","1922",32.00,32.00,1.00,0.00,0.00,112.00,696.00,30.00,0.00,10.00,0.00,2.00,
2018,4,11,16,5,2018-11-16,"WN",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","0635","0635",0.00,0.00,0.00,0.00,0.00,114.00,696.00,0.00,0.00,19.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",14893,1489302,33192,"SMF","Sacramento, CA",11884,1188402,31884,"GEG","Spokane, WA","0830","0829",-1.00,0.00,0.00,0.00,0.00,89.00,649.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14893,1489302,33192,"SMF","Sacramento, CA",11884,1188402,31884,"GEG","Spokane, WA","1820","1917",57.00,57.00,1.00,0.00,0.00,90.00,649.00,48.00,0.00,0.00,0.00,8.00,
2018,4,11,16,5,2018-11-16,"WN",14893,1489302,33192,"SMF","Sacramento, CA",14747,1474703,30559,"SEA","Seattle, WA","1705","1720",15.00,15.00,1.00,0.00,0.00,93.00,605.00,0.00,0.00,21.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",14893,1489302,33192,"SMF","Sacramento, CA",14747,1474703,30559,"SEA","Seattle, WA","0535","0530",-5.00,0.00,0.00,0.00,0.00,90.00,605.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",14893,1489302,33192,"SMF","Sacramento, CA",14747,1474703,30559,"SEA","Seattle, WA","1000","0958",-2.00,0.00,0.00,0.00,0.00,100.00,605.00,0.00,0.00,29.00,0.00,0.00,
2018,4,11,16,5,2018-11-16,"WN",14893,1489302,33192,"SMF","Sacramento, CA",14747,1474703,30559,"SEA","Seattle, WA","2140","2143",3.00,3.00,0.00,0.00,0.00,88.00,605.00,,,,,,
2018,4,11,16,5,2018-11-16,"WN",15016,1501606,31123,"STL","St. Louis, MO",14747,1474703,30559,"SEA","Seattle, WA","1345","1434",49.00,49.00,1.00,0.00,0.00,251.00,1709.00,18.00,0.00,0.00,0.00,17.00,
2018,4,11,17,6,2018-11-17,"WN",10713,1071302,30713,"BOI","Boise, ID",11884,1188402,31884,"GEG","Spokane, WA","0910","0904",-6.00,0.00,0.00,0.00,0.00,47.00,287.00,,,,,,
2018,4,11,17,6,2018-11-17,"WN",10821,1082106,30852,"BWI","Baltimore, MD",14747,1474703,30559,"SEA","Seattle, WA","1405","1429",24.00,24.00,1.00,0.00,0.00,328.00,2335.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11259,1125903,30194,"DAL","Dallas, TX",14747,1474703,30559,"SEA","Seattle, WA","1045","1043",-2.00,0.00,0.00,0.00,0.00,229.00,1670.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11292,1129202,30325,"DEN","Denver, CO",11884,1188402,31884,"GEG","Spokane, WA","2215","2213",-2.00,0.00,0.00,0.00,0.00,116.00,836.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11292,1129202,30325,"DEN","Denver, CO",11884,1188402,31884,"GEG","Spokane, WA","0820","0817",-3.00,0.00,0.00,0.00,0.00,122.00,836.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11292,1129202,30325,"DEN","Denver, CO",14747,1474703,30559,"SEA","Seattle, WA","2205","2202",-3.00,0.00,0.00,0.00,0.00,139.00,1024.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11292,1129202,30325,"DEN","Denver, CO",14747,1474703,30559,"SEA","Seattle, WA","0830","0907",37.00,37.00,1.00,0.00,0.00,150.00,1024.00,0.00,0.00,18.00,0.00,13.00,
2018,4,11,19,1,2018-11-19,"WN",11292,1129202,30325,"DEN","Denver, CO",14747,1474703,30559,"SEA","Seattle, WA","1730","1727",-3.00,0.00,0.00,0.00,0.00,144.00,1024.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11292,1129202,30325,"DEN","Denver, CO",14747,1474703,30559,"SEA","Seattle, WA","1305","1304",-1.00,0.00,0.00,0.00,0.00,149.00,1024.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",10713,1071302,30713,"BOI","Boise, ID","1855","1850",-5.00,0.00,0.00,0.00,0.00,43.00,287.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",10713,1071302,30713,"BOI","Boise, ID","0650","0646",-4.00,0.00,0.00,0.00,0.00,42.00,287.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",11292,1129202,30325,"DEN","Denver, CO","0625","0620",-5.00,0.00,0.00,0.00,0.00,104.00,836.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",11292,1129202,30325,"DEN","Denver, CO","1315","1309",-6.00,0.00,0.00,0.00,0.00,104.00,836.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",12889,1288903,32211,"LAS","Las Vegas, NV","1735","1734",-1.00,0.00,0.00,0.00,0.00,113.00,806.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",12889,1288903,32211,"LAS","Las Vegas, NV","0535","0531",-4.00,0.00,0.00,0.00,0.00,110.00,806.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",13796,1379608,32457,"OAK","Oakland, CA","1545","1603",18.00,18.00,1.00,0.00,0.00,103.00,723.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",13796,1379608,32457,"OAK","Oakland, CA","0505","0509",4.00,4.00,0.00,0.00,0.00,105.00,723.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",14107,1410702,30466,"PHX","Phoenix, AZ","1025","1022",-3.00,0.00,0.00,0.00,0.00,133.00,1020.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",14831,1483106,32457,"SJC","San Jose, CA","0830","0825",-5.00,0.00,0.00,0.00,0.00,108.00,742.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",11884,1188402,31884,"GEG","Spokane, WA",14893,1489302,33192,"SMF","Sacramento, CA","1850","1844",-6.00,0.00,0.00,0.00,0.00,88.00,649.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",11884,1188402,31884,"GEG","Spokane, WA","2035","2058",23.00,23.00,1.00,0.00,0.00,113.00,806.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",11884,1188402,31884,"GEG","Spokane, WA","1430","1428",-2.00,0.00,0.00,0.00,0.00,116.00,806.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","1045","1045",0.00,0.00,0.00,0.00,0.00,123.00,867.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","0735","0805",30.00,30.00,1.00,0.00,0.00,124.00,867.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","1855","1853",-2.00,0.00,0.00,0.00,0.00,124.00,867.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13198,1319801,33198,"MCI","Kansas City, MO",14747,1474703,30559,"SEA","Seattle, WA","1055","1052",-3.00,0.00,0.00,0.00,0.00,211.00,1489.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13232,1323202,30977,"MDW","Chicago, IL",14747,1474703,30559,"SEA","Seattle, WA","1955","1949",-6.00,0.00,0.00,0.00,0.00,236.00,1733.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13232,1323202,30977,"MDW","Chicago, IL",14747,1474703,30559,"SEA","Seattle, WA","0820","0833",13.00,13.00,0.00,0.00,0.00,245.00,1733.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",11884,1188402,31884,"GEG","Spokane, WA","2135","2154",19.00,19.00,1.00,0.00,0.00,90.00,723.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",11884,1188402,31884,"GEG","Spokane, WA","1040","1039",-1.00,0.00,0.00,0.00,0.00,93.00,723.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1625","1625",0.00,0.00,0.00,0.00,0.00,99.00,672.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1935","1934",-1.00,0.00,0.00,0.00,0.00,96.00,672.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","2135","2140",5.00,5.00,0.00,0.00,0.00,93.00,672.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1050","1048",-2.00,0.00,0.00,0.00,0.00,97.00,672.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1755","1752",-3.00,0.00,0.00,0.00,0.00,96.00,672.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1400","1356",-4.00,0.00,0.00,0.00,0.00,91.00,672.00,,,,,,
2018,4,11,19,1,2018-11-19,"WN",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","0630","0626",-4.00,0.00,0.00,0.00,0.00,96.00,672.00,,,,,,
